Id,Action
10158,0.7405125594025798
10159,0.21486761710794297
1016,0.9550577053632043
10160,0.18725390359809913
10161,0.44601154107264085
10162,0.18428377460964018
10163,0.5819416157501697
10164,0.6720638153428378
10165,0.13867956551255942
10166,0.7171928038017651
10167,0.7162593346911066
10168,0.05731500339443313
10169,0.6471656483367277
1017,0.014035980991174474
10170,0.3938051595383571
10171,0.1375763747454175
10172,0.6741513917175832
10173,0.21500339443312966
10174,0.3326714188730482
10175,0.39748811948404617
10176,0.43426680244399185
10177,0.34830278343516635
10178,0.8681262729124236
10179,0.6146469789545146
1018,0.6631025118805159
10180,0.13061778682959946
10181,0.40388662593346913
10182,0.38290902919212494
10183,0.42793618465716227
10184,0.1371520706042091
10185,0.2541072640868975
10186,0.7972505091649694
10187,0.3235743380855397
10188,0.6620332654446708
10189,0.32466055668703325
1019,0.24499321113374067
10190,0.24692803801765106
10191,0.6444331296673456
10192,0.49567209775967414
10193,0.384979633401222
10194,0.8480142566191446
10195,0.3348099117447386
10196,0.04669042769857434
10197,0.4486591989137814
10198,0.020824847250509166
10199,0.216683638832315
102,0.036065852002715545
1020,0.7648676171079429
10200,0.9874405974202308
10201,0.3276816021724372
10202,0.44753903598099115
10203,0.5750509164969451
10204,0.6601493550577053
10205,0.4303462321792261
10206,0.4850644942294637
10207,0.6205023761031908
10208,0.8769348268839103
10209,0.08499660556687033
1021,0.7675831636116769
10210,0.8790733197556008
10211,0.06980651731160896
10212,0.8944501018329939
10213,0.3964358452138493
10214,0.08374066530889342
10215,0.6459266802443991
10216,0.9882892057026477
10217,0.4684826883910387
10218,0.9179904955872369
10219,0.8661575016972166
1022,0.24310930074677528
10220,0.6775288526816021
10221,0.16495247793618464
10222,0.29317718940936865
10223,0.6758316361167686
10224,0.676917854718262
10225,0.1798031228784793
10226,0.2276306856754922
10227,0.9884928716904277
10228,0.8627970128988459
10229,0.24349966055668704
1023,0.2767990495587237
10230,0.8779022403258656
10231,0.3922946367956551
10232,0.7088594704684318
10233,0.4494059742023082
10234,0.12085879158180583
10235,0.12557705363204344
10236,0.28630346232179227
10237,0.6393245078071962
10238,0.3055838424983028
10239,0.6238289205702647
1024,0.6154786150712831
10240,0.009470468431771894
10241,0.8421079429735234
10242,0.8888832315003394
10243,0.19173455532926
10244,0.7222335369993211
10245,0.17109640190088254
10246,0.7136795655125594
10247,0.2694501018329939
10248,0.05322471147318398
10249,0.24304141208418195
1025,0.15213849287169043
10250,0.3159877800407332
10251,0.4901900882552614
10252,0.26912763068567547
10253,0.4681602172437203
10254,0.9777325186693823
10255,0.4202477936184657
10256,0.6346571622539036
10257,0.3609470468431772
10258,0.513611676849966
10259,0.8674813306177869
1026,0.1307365919891378
10260,0.0052104548540393755
10261,0.5953496266123557
10262,0.23258655804480652
10263,0.926816021724372
10264,0.5537508486082824
10265,0.2131194840461643
10266,0.40894433129667346
10267,0.5606415478615071
10268,0.9760522742701969
10269,0.3297522063815343
1027,0.6014256619144602
10270,0.8589103869653768
10271,0.8048200950441277
10272,0.6850644942294637
10273,0.6309063136456212
10274,0.8822640868974881
10275,0.5042430414120842
10276,0.9571622539035981
10277,0.19295655125594025
10278,0.006941615750169721
10279,0.033044806517311606
1028,0.30575356415478616
10280,0.7388153428377461
10281,0.5674304141208418
10282,0.45412423625254583
10283,0.7880855397148676
10284,0.5307875084860828
10285,0.4302953156822811
10286,0.5606585200271554
10287,0.3117107942973523
10288,0.7155974202308214
10289,0.60806177868296
1029,0.7746945010183299
10290,0.4006279701289885
10291,0.1430244399185336
10292,0.7999321113374066
10293,0.021554650373387645
10294,0.16257637474541753
10295,0.501714188730482
10296,0.5952987101154107
10297,0.9543788187372709
10298,0.48615071283095723
10299,0.881653088934148
103,0.6797691785471827
1030,0.46653088934147996
10300,0.6155974202308214
10301,0.3931093007467753
10302,0.09877800407331976
10303,0.7969789545145961
10304,0.2129837067209776
10305,0.4736591989137814
10306,0.28421588594704683
10307,0.9554820095044128
10308,0.36320434487440595
10309,0.7794297352342159
1031,0.45594025797691784
10310,0.6914630006788867
10311,0.16362864901561439
10312,0.27194501018329936
10313,0.5704175152749491
10314,0.8951968771215207
10315,0.5140699253224712
10316,0.0958418194161575
10317,0.2511201629327902
10318,0.14684317718940937
10319,0.3968601493550577
1032,0.998387644263408
10320,0.598794976238968
10321,0.3077053632043449
10322,0.3829938900203666
10323,0.7852172437202987
10324,0.09726748133061779
10325,0.07014596062457569
10326,0.8922267481330618
10327,0.4569416157501697
10328,0.4720468431771894
10329,0.5247284453496266
1033,0.8456720977596741
10330,0.8879837067209776
10331,0.5284623217922607
10332,0.9234215885947047
10333,0.05056008146639511
10334,0.7729803122878479
10335,0.2072131704005431
10336,0.8122878479293958
10337,0.7789545145960625
10338,0.9712321792260692
10339,0.28857773251866936
1034,0.4394602851323829
10340,0.6753733876442634
10341,0.9464019008825526
10342,0.9819925322471147
10343,0.3619653767820774
10344,0.3181602172437203
10345,0.3550237610319077
10346,0.059470468431771895
10347,0.6470468431771894
10348,0.33643923964697897
10349,0.8724541751527495
1035,0.9504752206381534
10350,0.17136795655125595
10351,0.5947216564833673
10352,0.643346911065852
10353,0.08925661914460285
10354,0.15044127630685675
10355,0.17031568228105906
10356,0.38338424983027836
10357,0.6549728445349626
10358,0.1354378818737271
10359,0.548387644263408
1036,0.8786659877800407
10360,0.3076714188730482
10361,0.5426001357773251
10362,0.4596232179226069
10363,0.0408520027155465
10364,0.8150033944331296
10365,0.8008486082824169
10366,0.9024100475220638
10367,0.769959266802444
10368,0.6306687033265445
10369,0.9662593346911066
1037,0.3222165648336728
10370,0.029243041412084184
10371,0.451816021724372
10372,0.04991513917175831
10373,0.48990156143923963
10374,0.3717073998642227
10375,0.046350984385607606
10376,0.4812457569585879
10377,0.36079429735234214
10378,0.39470468431771893
10379,0.2877121520706042
1038,0.65020366598778
10380,0.0831296673455533
10381,0.07062118126272912
10382,0.6033944331296673
10383,0.5023421588594704
10384,0.8901391717583164
10385,0.6445689069925322
10386,0.2531398506449423
10387,0.1501866938221317
10388,0.7845383570943653
10389,0.32382892057026474
1039,0.44343177189409366
10390,0.9527494908350306
10391,0.21091310251188053
10392,0.9499660556687033
10393,0.41281398506449424
10394,0.8714528173794976
10395,0.7228615071283095
10396,0.24524779361846571
10397,0.4875933469110659
10398,0.04952477936184657
10399,0.1262898845892736
104,0.4992362525458248
1040,0.5061439239646979
10400,0.8279531568228106
10401,0.07063815342837747
10402,0.2499151391717583
10403,0.8061269517990496
10404,0.6447216564833673
10405,0.6076374745417515
10406,0.851714188730482
10407,0.9476238968092329
10408,0.4917175831636117
10409,0.5770875763747454
1041,0.5238289205702648
10410,0.13289205702647658
10411,0.5322471147318398
10412,0.8949253224711473
10413,0.4605057705363204
10414,0.002291242362525458
10415,0.8916496945010183
10416,0.09451799049558723
10417,0.8643245078071962
10418,0.6890020366598778
10419,0.2236591989137814
1042,0.4406653088934148
10420,0.551408689748812
10421,0.9715885947046843
10422,0.7072301425661914
10423,0.7574168363883231
10424,0.8175661914460285
10425,0.4291072640868975
10426,0.7039375424304142
10427,0.91673455532926
10428,0.41698913781398506
10429,0.14095383570943654
1043,0.013543788187372709
10430,0.4809572301425662
10431,0.08871350984385608
10432,0.7778004073319755
10433,0.6515614392396469
10434,0.25795994568906994
10435,0.2439409368635438
10436,0.5559402579769178
10437,0.5237101154107264
10438,0.7327053632043449
10439,0.8774270196877122
1044,0.09268499660556687
10440,0.31103190767141886
10441,0.7909029192124916
10442,0.22520366598778005
10443,0.7217922606924644
10444,0.013153428377460964
10445,0.3265784114052953
10446,0.40828241683638833
10447,0.7924983027834351
10448,0.4670909708078751
10449,0.8378818737270876
1045,0.15173116089613034
10450,0.5399015614392396
10451,0.960132382892057
10452,0.30819755600814663
10453,0.41575016972165646
10454,0.5892905634758995
10455,0.6824338085539715
10456,0.8586558044806517
10457,0.2590122199592668
10458,0.21646300067888663
10459,0.9022233536999321
1046,0.5504921928038018
10460,0.27313306177868296
10461,0.4516293279022403
10462,0.7352511880515954
10463,0.059809911744738625
10464,0.664867617107943
10465,0.9866768499660556
10466,0.919908350305499
10467,0.6095553292600135
10468,0.0789714867617108
10469,0.8072980312287847
1047,0.5385947046843177
10470,0.5094365241004752
10471,0.5955702647657841
10472,0.9922437202987101
10473,0.6441276306856755
10474,0.19557026476578412
10475,0.4205532926001358
10476,0.13526816021724372
10477,0.625
10478,0.8096401900882553
10479,0.966887304820095
1048,0.45137474541751527
10480,0.2345723014256619
10481,0.28117786829599456
10482,0.9273082145281738
10483,0.1737440597420231
10484,0.820061099796334
10485,0.21447725729803122
10486,0.3521215207060421
10487,0.7549558723693143
10488,0.5255940257976918
10489,0.4852681602172437
1049,0.016904276985743382
10490,0.9031398506449423
10491,0.9645451459606246
10492,0.5553971486761711
10493,0.10663611676849966
10494,0.08806856754921928
10495,0.2702308214528174
10496,0.19623217922606925
10497,0.7043279022403258
10498,0.4415478615071283
10499,0.5138662593346911
105,0.058384249830278345
1050,0.834572301425662
10500,0.9940088255261371
10501,0.5574677528852682
10502,0.00456551255940258
10503,0.5862864901561439
10504,0.7565682281059063
10505,0.45728105906313643
10506,0.24383910386965377
10507,0.39806517311608963
10508,0.6655804480651731
10509,0.485132382892057
1051,0.8628988458927359
10510,0.32761371350984386
10511,0.8851832993890021
10512,0.5168194161575017
10513,0.8035980991174474
10514,0.43204344874405975
10515,0.01965376782077393
10516,0.13204344874405974
10517,0.03518329938900204
10518,0.9412932790224032
10519,0.49540054310930076
1052,0.7338255261371351
10520,0.6259843856076035
10521,0.823693143245078
10522,0.4058553971486762
10523,0.11074338085539714
10524,0.40334351663272233
10525,0.9446367956551256
10526,0.019755600814663953
10527,0.4609131025118805
10528,0.2281398506449423
10529,0.9654955872369314
1053,0.9491853360488799
10530,0.32096062457569585
10531,0.5553462321792261
10532,0.5810760353021045
10533,0.2415987780040733
10534,0.596520706042091
10535,0.4039714867617108
10536,0.8872878479293957
10537,0.1081805838424983
10538,0.1476917854718262
10539,0.23413102511880515
1054,0.16632722335369993
10540,0.745213849287169
10541,0.8171928038017651
10542,0.5700441276306857
10543,0.9210454854039375
10544,0.7124745417515275
10545,0.046181262729124234
10546,0.5659877800407332
10547,0.9723353699932111
10548,0.15495587236931432
10549,0.6636456211812627
1055,0.6096062457569585
10550,0.39534962661235573
10551,0.7559232858112696
10552,0.9061778682959946
10553,0.7811778682959946
10554,0.6918194161575016
10555,0.027528852681602173
10556,0.39794636795655125
10557,0.9944840461642905
10558,0.7665139171758316
10559,0.14692803801765106
1056,0.29068228105906313
10560,0.08256958587915818
10561,0.7642057026476579
10562,0.42438900203665986
10563,0.8447556008146639
10564,0.6634758995247794
10565,0.5086727766463001
10566,0.7647488119484046
10567,0.19702987101154107
10568,0.7622539035980991
10569,0.5937881873727088
1057,0.2565682281059063
10570,0.25151052274270197
10571,0.9669382213170401
10572,0.4057875084860828
10573,0.3508316361167685
10574,0.8839103869653768
10575,0.36439239646978955
10576,0.619602851323829
10577,0.8575356415478615
10578,0.45471826205023763
10579,0.6441955193482688
1058,0.9536320434487441
10580,0.641683638832315
10581,0.11581805838424983
10582,0.17958248472505092
10583,0.19132722335369992
10584,0.403224711473184
10585,0.9343686354378818
10586,0.31956890699253226
10587,0.07635777325186693
10588,0.5427528852681602
10589,0.3602511880515954
1059,0.8670570264765785
10590,0.05811269517990496
10591,0.3587236931432451
10592,0.5694501018329939
10593,0.8052104548540394
10594,0.9951459606245757
10595,0.4973523421588595
10596,0.4640868974881195
10597,0.16620841819416157
10598,0.44419551934826884
10599,0.9017311608961304
106,0.8250339443312966
1060,0.5598438560760353
10600,0.4903767820773931
10601,0.8876782077393075
10602,0.4588594704684318
10603,0.23837406653088933
10604,0.16300067888662592
10605,0.7922267481330618
10606,0.14110658520027156
10607,0.2287508486082824
10608,0.07703665987780041
10609,0.8070095044127631
1061,0.38754243041412084
10610,0.47718940936863546
10611,0.4023082145281738
10612,0.03253564154786151
10613,0.931704005431093
10614,0.26072640868974883
10615,0.06568228105906314
10616,0.3366768499660557
10617,0.16975560081466395
10618,0.5624236252545824
10619,0.39501018329938903
1062,0.24613034623217922
10620,0.2539375424304141
10621,0.9744738628649016
10622,0.06916157501697216
10623,0.29027494908350304
10624,0.16328920570264766
10625,0.3854548540393754
10626,0.8618126272912424
10627,0.8067888662593347
10628,0.43107603530210453
10629,0.05137474541751527
1063,0.486541072640869
10630,0.06938221317040054
10631,0.6763238289205703
10632,0.9650033944331297
10633,0.3886965376782077
10634,0.6843686354378818
10635,0.9190767141887305
10636,0.02194501018329939
10637,0.3459775967413442
10638,0.6102002715546504
10639,0.9205702647657841
1064,0.39114052953156825
10640,0.3341140529531568
10641,0.8861846571622539
10642,0.6127970128988459
10643,0.37274270196877124
10644,0.555040733197556
10645,0.10692464358452139
10646,0.1260183299389002
10647,0.5954175152749491
10648,0.06890699253224712
10649,0.43250169721656484
1065,0.9891887304820095
10650,0.8092158859470469
10651,0.39928716904276984
10652,0.6292090970807875
10653,0.02718940936863544
10654,0.2435675492192804
10655,0.8651391717583163
10656,0.4251866938221317
10657,0.2990156143923965
10658,0.20453156822810592
10659,0.8952647657841141
1066,0.7959097080787508
10660,0.002511880515953836
10661,0.5785641547861508
10662,0.17693482688391038
10663,0.12503394433129666
10664,0.8470638153428377
10665,0.6262559402579769
10666,0.3511541072640869
10667,0.7742192803801765
10668,0.8525797691785472
10669,0.8279701289884589
1067,0.7613374066530889
10670,0.6492192803801765
10671,0.2022233536999321
10672,0.26050577053632046
10673,0.7381025118805159
10674,0.8718092328581127
10675,0.05241004752206382
10676,0.5531568228105906
10677,0.8616598778004073
10678,0.1438051595383571
10679,0.6641208418194161
1068,0.19044467073998642
10680,0.4458927359131025
10681,0.4371690427698574
10682,0.9838764426340801
10683,0.9973183978275628
10684,0.603479293957909
10685,0.20733197556008146
10686,0.6558214528173795
10687,0.6754243041412085
10688,0.201663272233537
10689,0.0015784114052953156
1069,0.2108112695179905
10690,0.6643414799728445
10691,0.2905465037338764
10692,0.5499830278343517
10693,0.3965037338764426
10694,0.9489816700610998
10695,0.9730482009504413
10696,0.19351663272233538
10697,0.9050237610319076
10698,0.8940597420230821
10699,0.0928377460964019
107,0.8961473183978276
1070,0.8451289884589274
10700,0.7727766463000679
10701,0.7896300067888663
10702,0.753377460964019
10703,0.5155804480651731
10704,0.8346062457569586
10705,0.27965037338764426
10706,0.6678716904276986
10707,0.9310590631364563
10708,0.4106076035302105
10709,0.9926171079429735
1071,0.06366259334691107
10710,0.8935166327223354
10711,0.34989816700611
10712,0.4451459606245757
10713,0.26189748811948405
10714,0.2840801086218602
10715,0.5188900203665988
10716,0.15256279701289885
10717,0.6947046843177189
10718,0.4286659877800407
10719,0.9948744059742023
1072,0.5242362525458248
10720,0.473336727766463
10721,0.7221656483367278
10722,0.08340122199592669
10723,0.9241853360488799
10724,0.2696367956551256
10725,0.9788187372708758
10726,0.7036320434487441
10727,0.9638153428377461
10728,0.8146469789545145
10729,0.5654276985743381
1073,0.06237270875763747
10730,0.5327732518669382
10731,0.7083842498302784
10732,0.25802783435166327
10733,0.851510522742702
10734,0.3380855397148676
10735,0.5222335369993211
10736,0.2678377460964019
10737,0.6153088934147998
10738,0.2131704005431093
10739,0.9448404616429056
1074,0.503632043448744
10740,0.7625763747454175
10741,0.5806177868295994
10742,0.971826205023761
10743,0.6804141208418194
10744,0.6585369993211134
10745,0.5589952477936184
10746,0.14596062457569586
10747,0.8683638832315004
10748,0.671673455532926
10749,0.8698913781398506
1075,0.913509843856076
10750,0.8279192124915139
10751,0.25461642905634757
10752,0.8979463679565513
10753,0.21318737270875765
10754,0.3121011541072641
10755,0.9176340801086219
10756,0.9402749490835031
10757,0.2444501018329939
10758,0.2554480651731161
10759,0.5582484725050917
1076,0.7161914460285133
10760,0.1698744059742023
10761,0.5873387644263408
10762,0.0886795655125594
10763,0.7603360488798371
10764,0.5456720977596742
10765,0.816581805838425
10766,0.7437712152070605
10767,0.9078750848608282
10768,0.19147997284453497
10769,0.7887135098438561
1077,0.26607264086897486
10770,0.17311608961303462
10771,0.5813306177868296
10772,0.203428377460964
10773,0.00964019008825526
10774,0.7854718262050238
10775,0.3136286490156144
10776,0.6579599456890699
10777,0.7482688391038697
10778,0.3678886625933469
10779,0.011693822131704005
1078,0.5476408689748812
10780,0.2814324507807196
10781,0.4588255261371351
10782,0.2699762389680923
10783,0.3594195519348269
10784,0.7556177868295995
10785,0.19229463679565512
10786,0.10948744059742023
10787,0.4109131025118805
10788,0.6463509843856076
10789,0.008163611676849966
1079,0.581551255940258
10790,0.6293279022403259
10791,0.735386965376782
10792,0.4861846571622539
10793,0.9738119484046164
10794,0.8963849287169042
10795,0.2336388323150034
10796,0.9170230821452817
10797,0.09959266802443992
10798,0.14397488119484045
10799,0.7370502376103191
108,0.5004243041412084
1080,0.19338085539714867
10800,0.10660217243720299
10801,0.9772063815342837
10802,0.5951459606245757
10803,0.36838085539714865
10804,0.30293618465716227
10805,0.2659368635437882
10806,0.1575356415478615
10807,0.04042769857433809
10808,0.7913951120162933
10809,0.6704684317718941
1081,0.9906313645621181
10810,0.8692803801765105
10811,0.40980991174473863
10812,0.7527834351663272
10813,0.956754921928038
10814,0.7128139850644942
10815,0.24614731839782755
10816,0.6207230142566191
10817,0.3801765105227427
10818,0.19258316361167685
10819,0.5750678886625934
1082,0.8657331975560082
10820,0.3571961982348948
10821,0.4695519348268839
10822,0.02213170400543109
10823,0.3303462321792261
10824,0.46517311608961304
10825,0.7328581126951799
10826,0.4747793618465716
10827,0.70030549898167
10828,0.5296673455532926
10829,0.8938221317040055
1083,0.5687202987101154
10830,0.6631194840461643
10831,0.22566191446028513
10832,0.8203156822810591
10833,0.828479293957909
10834,0.1565173116089613
10835,0.4035471826205024
10836,0.3352681602172437
10837,0.18628649015614393
10838,0.18783095723014256
10839,0.1814663951120163
1084,0.8183299389002037
10840,0.30695858791581804
10841,0.8990665308893415
10842,0.20062797012898845
10843,0.411490156143924
10844,0.8267990495587237
10845,0.46376442634080106
10846,0.9177019687712152
10847,0.6899524779361846
10848,0.716887304820095
10849,0.3317379497623897
1085,0.1972335369993211
10850,0.6862695179904956
10851,0.0986591989137814
10852,0.28693143245078073
10853,0.2892396469789545
10854,0.9488289205702648
10855,0.4494399185336049
10856,0.9572471147318398
10857,0.6955532926001358
10858,0.4585030549898167
10859,0.640122199592668
1086,0.9866259334691106
10860,0.10286829599456891
10861,0.43684657162253904
10862,0.7756279701289884
10863,0.7443652410047522
10864,0.32104548540393757
10865,0.34446707399864224
10866,0.2440936863543788
10867,0.5718092328581127
10868,0.4176510522742702
10869,0.33200950441276306
1087,0.22067209775967414
10870,0.2202308214528174
10871,0.38677868295994566
10872,0.311642905634759
10873,0.7661575016972165
10874,0.980142566191446
10875,0.42245417515274947
10876,0.5073828920570265
10877,0.7012559402579769
10878,0.651765105227427
10879,0.38233197556008147
1088,0.4262898845892736
10880,0.8924134419551935
10881,0.16070943652410047
10882,0.3903258655804481
10883,0.09847250509164969
10884,0.9912763068567549
10885,0.19609640190088254
10886,0.9699932111337407
10887,0.7098947725729803
10888,0.03593007467752885
10889,0.549643584521385
1089,0.5185845213849287
10890,0.43445349626612356
10891,0.5475560081466395
10892,0.3690088255261371
10893,0.5324847250509165
10894,0.9168533604887984
10895,0.39407671418873047
10896,0.07428716904276986
10897,0.021028513238289206
10898,0.4613883231500339
10899,0.6017990495587237
109,0.7098438560760353
1090,0.6355397148676171
10900,0.6811948404616429
10901,0.5361676849966056
10902,0.5047182620502376
10903,0.14517990495587238
10904,0.634775967413442
10905,0.3149355057705363
10906,0.045824847250509164
10907,0.3246266123557366
10908,0.8657162253903599
10909,0.8011710794297352
1091,0.3106245756958588
10910,0.19349966055668702
10911,0.5874575695858791
10912,0.09076714188730482
10913,0.723744059742023
10914,0.861490156143924
10915,0.5028513238289206
10916,0.35953835709436527
10917,0.5609809911744739
10918,0.7475220638153428
10919,0.6875084860828242
1092,0.7335030549898167
10920,0.928377460964019
10921,0.27067209775967416
10922,0.031500339443312965
10923,0.9557026476578412
10924,0.6053462321792261
10925,0.9066191446028513
10926,0.963102511880516
10927,0.5998811948404617
10928,0.4440936863543788
10929,0.05711133740665309
1093,0.6540054310930075
10930,0.696826205023761
10931,0.7762219959266803
10932,0.5032926001357774
10933,0.10108621860149355
10934,0.3576035302104549
10935,0.33440257976917853
10936,0.8824507807196198
10937,0.3348608282416836
10938,0.20023761031907672
10939,0.5475390359809912
1094,0.698387644263408
10940,0.8043618465716226
10941,0.36795655125594023
10942,0.4499321113374066
10943,0.846418873048201
10944,0.9447216564833673
10945,0.5903767820773931
10946,0.8303801765105228
10947,0.3131873727087576
10948,0.12102851323828921
10949,0.2887304820095044
1095,0.991887304820095
10950,0.6543618465716226
10951,0.8583333333333333
10952,0.9774779361846572
10953,0.6966564833672777
10954,0.8374405974202308
10955,0.7028513238289206
10956,0.26929735234215885
10957,0.6026476578411405
10958,0.17272572980312287
10959,0.6561948404616429
1096,0.6180753564154786
10960,0.9008486082824169
10961,0.03779701289884589
10962,0.8625933469110658
10963,0.4299558723693143
10964,0.3257976917854718
10965,0.4255940257976918
10966,0.58336727766463
10967,0.8756279701289884
10968,0.6706551255940258
10969,0.5954514596062458
1097,0.8774609640190089
10970,0.7322810590631365
10971,0.20218940936863544
10972,0.9455023761031908
10973,0.32150373387644265
10974,0.5007637474541752
10975,0.5995417515274949
10976,0.5779361846571622
10977,0.4546334012219959
10978,0.6902410047522064
10979,0.06447725729803123
1098,0.848744059742023
10980,0.22420230821452816
10981,0.6036320434487441
10982,0.10220638153428377
10983,0.2386795655125594
10984,0.3747284453496266
10985,0.7776646300067889
10986,0.1668703326544467
10987,0.9899524779361847
10988,0.07701968771215208
10989,0.8645451459606246
1099,0.5156822810590631
10990,0.7280549898167006
10991,0.3156483367277665
10992,0.7961473183978276
10993,0.5732688391038696
10994,0.361490156143924
10995,0.8936863543788187
10996,0.030702647657841142
10997,0.30779022403258655
10998,0.037644263408010865
10999,0.46157501697216563
11,0.1942294636795655
110,0.4634928716904277
1100,0.4269348268839104
11000,0.4016802443991853
11001,0.5221995926680244
11002,0.4621011541072641
11003,0.045858791581805836
11004,0.12858112695179905
11005,0.8860319076714189
11006,0.8671588594704684
11007,0.20607603530210455
11008,0.3416666666666667
11009,0.7938900203665987
1101,0.1961642905634759
11010,0.6911405295315682
11011,0.09005431093007468
11012,0.3706042090970808
11013,0.44643584521384927
11014,0.3284623217922607
11015,0.9859640190088256
11016,0.27048540393754245
11017,0.029633401221995925
11018,0.011965376782077392
11019,0.4399864222674813
1102,0.25473523421588595
11020,0.4586897488119484
11021,0.08509843856076035
11022,0.693245078071962
11023,0.32530549898167005
11024,0.059504412763068566
11025,0.788509843856076
11026,0.5674813306177868
11027,0.505142566191446
11028,0.3852681602172437
11029,0.736642905634759
1103,0.6627800407331975
11030,0.6925322471147318
11031,0.3120162932790224
11032,0.5007298031228785
11033,0.36361167684996604
11034,0.38384249830278344
11035,0.5242023082145282
11036,0.036473183978275626
11037,0.5170061099796334
11038,0.5678716904276986
11039,0.9637813985064494
1104,0.07330278343516633
11040,0.5675492192803802
11041,0.7405465037338764
11042,0.33075356415478613
11043,0.8159708078750849
11044,0.27053632043448744
11045,0.45612695179904955
11046,0.42331975560081464
11047,0.006788866259334691
11048,0.8269517990495587
11049,0.6345723014256619
1105,0.734674134419552
11050,0.39842158859470467
11051,0.2506449422946368
11052,0.2764256619144603
11053,0.8187881873727088
