Id,Action
96,0.992197573184967
97,0.09910649061203003
98,0.9690602421760559
99,0.9975302815437317
100,0.996539831161499
101,0.9248583912849426
102,0.6064413785934448
103,0.9984275102615356
104,0.9855024814605713
105,0.9195852875709534
106,0.9943033456802368
107,0.996191143989563
108,0.9959298968315125
109,0.9993764758110046
110,0.9929776787757874
111,0.7204294800758362
112,0.9979914426803589
113,0.9320551156997681
114,0.9981235861778259
115,0.9670518636703491
116,0.9746719002723694
117,0.9974297881126404
118,0.9978857636451721
119,0.9979137778282166
120,0.996025800704956
121,0.9940628409385681
122,0.9984453320503235
123,0.9865438342094421
124,0.9869491457939148
125,0.991855263710022
126,0.9824193716049194
127,0.9664179086685181
128,0.968900740146637
129,0.9767928123474121
130,0.9954156875610352
131,0.984565794467926
132,0.9973673224449158
133,0.9892499446868896
134,0.9519436359405518
135,0.9990371465682983
136,0.9841552972793579
137,0.9981094598770142
138,0.9670335650444031
139,0.7936309576034546
140,0.9929736852645874
141,0.9987843632698059
142,0.9976988434791565
143,0.9991797804832458
144,0.9924728870391846
145,0.99411940574646
146,0.754416286945343
147,0.9062646627426147
148,0.9527450799942017
149,0.9987671375274658
150,0.9949656128883362
151,0.9921973347663879
152,0.9274058938026428
153,0.9947627186775208
154,0.9613226056098938
155,0.9632243514060974
156,0.9540809392929077
157,0.9889667630195618
158,0.9996579885482788
159,0.8969160318374634
160,0.9762499332427979
161,0.9260993599891663
162,0.9907597303390503
163,0.9809554219245911
164,0.9776877760887146
165,0.9890596866607666
166,0.998172402381897
167,0.9485971927642822
168,0.9480214715003967
169,0.9991958737373352
170,0.9992620348930359
171,0.9881365299224854
172,0.9919770359992981
173,0.9936341047286987
174,0.9932816028594971
175,0.9958542585372925
176,0.9957451224327087
177,0.8559030294418335
178,0.9949512481689453
179,0.9997393488883972
180,0.9429547786712646
181,0.3954668343067169
182,0.9988755583763123
183,0.9493100643157959
184,0.7875786423683167
185,0.977490246295929
186,0.96290522813797
187,0.998553454875946
188,0.9465911984443665
189,0.5436418652534485
190,0.9875164031982422
191,0.9979473948478699
192,0.9832325577735901
193,0.9920139908790588
194,0.9986802935600281
195,0.9590715169906616
196,0.993901252746582
197,0.9958820343017578
198,0.9738315343856812
199,0.990278422832489
200,0.6863813996315002
201,0.9990146160125732
202,0.9921671748161316
203,0.9839150905609131
204,0.9498522877693176
205,0.9998581409454346
206,0.9990008473396301
207,0.9973255395889282
208,0.9510511755943298
209,0.7202121019363403
210,0.7203343510627747
211,0.9906257390975952
212,0.9986932873725891
213,0.9977721571922302
214,0.9714009761810303
215,0.9993008375167847
216,0.8993139266967773
217,0.9902501702308655
218,0.9992936849594116
219,0.9927892088890076
220,0.9734750986099243
221,0.7580723762512207
222,0.9989319443702698
223,0.999613344669342
224,0.9643075466156006
225,0.9963685274124146
226,0.6200563311576843
227,0.9559919834136963
228,0.9970851540565491
229,0.9957206845283508
230,0.9972385168075562
231,0.9855149984359741
232,0.8351680040359497
233,0.9835047721862793
234,0.4384267330169678
235,0.9839831590652466
236,0.9833745956420898
237,0.9852027297019958
238,0.992573618888855
239,0.8702647089958191
240,0.9959242343902588
241,0.9924154281616211
242,0.7135069370269775
243,0.2173764556646347
244,0.9850406050682068
245,0.9957633018493652
246,0.9978629946708679
247,0.9807093143463135
248,0.9815230965614319
249,0.9952678084373474
250,0.9975536465644836
251,0.9980410933494568
252,0.9647083282470703
253,0.9965701103210449
254,0.9980068802833557
255,0.9996665716171265
256,0.9993636012077332
257,0.9927724003791809
258,0.9778974652290344
259,0.9685181379318237
260,0.9980733394622803
261,0.9935722351074219
262,0.9800609350204468
263,0.9989280104637146
264,0.997761607170105
265,0.9996185302734375
266,0.9446846842765808
267,0.9953683614730835
268,0.9967032074928284
269,0.9963931441307068
270,0.9948322772979736
271,0.9860180616378784
272,0.993907630443573
273,0.9958558678627014
274,0.36715853214263916
275,0.983590304851532
276,0.8707436919212341
277,0.9934551119804382
278,0.9980310797691345
279,0.9884413480758667
280,0.9752112030982971
281,0.999163031578064
282,0.9981219172477722
283,0.9478846788406372
284,0.9931609630584717
285,0.9994527697563171
286,0.9740090370178223
287,0.9984195232391357
288,0.9921493530273438
289,0.9989080429077148
290,0.999322772026062
291,0.7964863181114197
292,0.9327133297920227
293,0.9958310723304749
294,0.9746890664100647
295,0.9986442923545837
296,0.4870651960372925
297,0.5637679100036621
298,0.9379888772964478
299,0.871894896030426
300,0.996940016746521
301,0.8222434520721436
302,0.9962523579597473
303,0.7170081734657288
304,0.8992434740066528
305,0.9924604296684265
306,0.9937147498130798
307,0.9968432188034058
308,0.9999171495437622
309,0.9968697428703308
310,0.9945673942565918
311,0.9979233741760254
312,0.9864786267280579
313,0.9978185892105103
314,0.9957281947135925
315,0.9991559982299805
316,0.9976170659065247
317,0.9900248050689697
318,0.9967848062515259
319,0.987585186958313
320,0.9970972537994385
321,0.9874454736709595
322,0.3439452350139618
323,0.9981684684753418
324,0.9998003840446472
325,0.9993590712547302
326,0.9303410649299622
327,0.9996379613876343
328,0.9989044666290283
329,0.9938855767250061
330,0.9817147254943848
331,0.9995841383934021
332,0.9893642663955688
333,0.9967356324195862
334,0.9925568103790283
335,0.9959661960601807
336,0.9917815327644348
337,0.9997534155845642
338,0.9717231392860413
339,0.9633369445800781
340,0.9917134046554565
341,0.9666063189506531
342,0.9985200762748718
343,0.9252562522888184
344,0.9946379065513611
345,0.9984197616577148
346,0.9331295490264893
347,0.9938881993293762
348,0.9948549270629883
349,0.9883794784545898
350,0.8332639932632446
351,0.990997314453125
352,0.999714195728302
353,0.9982006549835205
354,0.8415274024009705
355,0.9902104139328003
356,0.9962982535362244
357,0.9467509388923645
358,0.9993938207626343
359,0.98658686876297
360,0.6664742231369019
361,0.9752335548400879
362,0.9967682361602783
363,0.9699329733848572
364,0.8831321001052856
365,0.9980643391609192
366,0.9991117119789124
367,0.9958479404449463
368,0.9969367980957031
369,0.9815762042999268
370,0.9957380294799805
371,0.9991788268089294
372,0.9767892956733704
373,0.8499629497528076
374,0.16148003935813904
375,0.9508479833602905
376,0.9989553689956665
377,0.7217433452606201
378,0.9858860969543457
379,0.9945429563522339
380,0.7788385152816772
381,0.8870937824249268
382,0.9969868063926697
383,0.9999527931213379
384,0.9545620083808899
385,0.9883018136024475
386,0.993770182132721
387,0.8356291651725769
388,0.9338117837905884
389,0.9985834360122681
390,0.999524712562561
391,0.9666793942451477
392,0.9952422380447388
393,0.9967531561851501
394,0.9940839409828186
395,0.9734674096107483
396,0.9925687909126282
397,0.9765292406082153
398,0.9996731281280518
399,0.9986097812652588
400,0.9975652694702148
401,0.9976388216018677
402,0.9938913583755493
403,0.9893909096717834
404,0.9951710104942322
405,0.9953043460845947
406,0.9489550590515137
407,0.9745160937309265
408,0.9932553768157959
409,0.9989084005355835
410,0.9994106292724609
411,0.9954615235328674
412,0.8109155893325806
413,0.937382698059082
414,0.989764928817749
415,0.9958668947219849
416,0.988093912601471
417,0.996180534362793
418,0.992465615272522
419,0.9998804330825806
420,0.993950366973877
421,0.9998980760574341
422,0.9909613728523254
423,0.9839189648628235
424,0.8851556777954102
425,0.9935344457626343
426,0.9882832169532776
427,0.9973987340927124
428,0.9952616691589355
429,0.9800973534584045
430,0.9978702068328857
431,0.9968652129173279
432,0.9936416745185852
433,0.9902645349502563
434,0.9745184183120728
435,0.9977916479110718
436,0.9999302625656128
437,0.9878299236297607
438,0.10363093763589859
439,0.994473397731781
440,0.44450700283050537
441,0.9919092059135437
442,0.9995427131652832
443,0.9983761310577393
444,0.9988994598388672
445,0.9245268106460571
446,0.9991554021835327
447,0.9898804426193237
448,0.9940476417541504
449,0.996334433555603
450,0.9928665161132812
451,0.8664547204971313
452,0.9963693618774414
453,0.9980823993682861
454,0.9349027276039124
455,0.9220550656318665
456,0.9983645081520081
457,0.998039186000824
458,0.9960514903068542
459,0.9978057742118835
460,0.5194399952888489
461,0.7577409744262695
462,0.9974272847175598
463,0.9962407350540161
464,0.994835376739502
465,0.992387056350708
466,0.9975511431694031
467,0.5162773132324219
468,0.9781522154808044
469,0.9889886975288391
470,0.996057391166687
471,0.9911748170852661
472,0.9856062531471252
473,0.9978669285774231
474,0.9956375956535339
475,0.9817875623703003
476,0.9971504807472229
477,0.9985912442207336
478,0.9990142583847046
479,0.9983812570571899
480,0.9995123147964478
481,0.9986143112182617
482,0.9882679581642151
483,0.9922643899917603
484,0.9902526140213013
485,0.9960724115371704
486,0.9660102725028992
487,0.9587867856025696
488,0.9856913685798645
489,0.9993883371353149
490,0.9927297234535217
491,0.9941495656967163
492,0.9984750151634216
493,0.7631564736366272
494,0.9997648596763611
495,0.9904314875602722
496,0.9991099238395691
497,0.9994328618049622
498,0.9967321157455444
499,0.9968872666358948
500,0.9912872910499573
501,0.9865255355834961
502,0.502490222454071
503,0.9658597707748413
504,0.9957089424133301
505,0.9963945746421814
506,0.9882259964942932
507,0.9916803240776062
508,0.994638979434967
509,0.9945525527000427
510,0.18442749977111816
511,0.9785057902336121
512,0.9983896017074585
513,0.9855974316596985
514,0.8132912516593933
515,0.9916832447052002
516,0.9987086057662964
517,0.9981145858764648
518,0.9827916026115417
519,0.9828521609306335
520,0.8413122296333313
521,0.9967983365058899
522,0.964891791343689
523,0.9996004700660706
524,0.26265254616737366
525,0.9603555798530579
526,0.6648635864257812
527,0.963793933391571
528,0.9809021949768066
529,0.9988759160041809
530,0.9958070516586304
531,0.9407593607902527
532,0.9956758618354797
533,0.9953363537788391
534,0.9970337152481079
535,0.9983029365539551
536,0.9964070916175842
537,0.998136043548584
538,0.9912942051887512
539,0.9812521934509277
540,0.9928050637245178
541,0.9918573498725891
542,0.9695144891738892
543,0.7347292304039001
544,0.975755512714386
545,0.989562451839447
546,0.9878320097923279
547,0.4401935040950775
548,0.8943234086036682
549,0.956773042678833
550,0.9810390472412109
551,0.9957994818687439
552,0.9169880747795105
553,0.9812719225883484
554,0.9785077571868896
555,0.9974195957183838
556,0.9799442291259766
557,0.9961716532707214
558,0.9702329635620117
559,0.9704807996749878
560,0.9967013001441956
561,0.9973201155662537
562,0.9799885749816895
563,0.9924226403236389
564,0.992668867111206
565,0.999091625213623
566,0.8914742469787598
567,0.9820410013198853
568,0.9856309294700623
569,0.9974855184555054
570,0.9978476762771606
571,0.8094845414161682
572,0.9997969269752502
573,0.9140327572822571
574,0.843300461769104
575,0.9983834028244019
576,0.9992184638977051
577,0.9975820779800415
578,0.9917497038841248
579,0.9229540228843689
580,0.9584929943084717
581,0.9990671277046204
582,0.9600353240966797
583,0.9972755312919617
584,0.9760553240776062
585,0.9994156360626221
586,0.9681811332702637
587,0.9948086142539978
588,0.9936163425445557
589,0.9974695444107056
590,0.9657627940177917
591,0.9702852368354797
592,0.9921296238899231
593,0.969058096408844
594,0.9866189360618591
595,0.9929412603378296
596,0.9987402558326721
597,0.9926935434341431
598,0.9720392227172852
599,0.8808138966560364
600,0.9882078766822815
601,0.9989407658576965
602,0.9722623825073242
603,0.9987910389900208
604,0.9968128800392151
605,0.9973616003990173
606,0.9963744282722473
607,0.999528169631958
608,0.9873324036598206
609,0.9922329187393188
610,0.9601637721061707
611,0.9904969930648804
612,0.9991834759712219
613,0.9686256647109985
614,0.34475037455558777
615,0.9988359808921814
616,0.5999316573143005
617,0.996245801448822
618,0.9831904172897339
619,0.9867297410964966
620,0.9977402687072754
621,0.9990479350090027
622,0.8828275799751282
623,0.9535771012306213
624,0.8760732412338257
625,0.9917798638343811
626,0.9957165122032166
627,0.994929850101471
628,0.9468628168106079
629,0.9989641904830933
630,0.9970648884773254
631,0.9915660619735718
632,0.9575390815734863
633,0.9995453953742981
634,0.9964728951454163
635,0.9934319853782654
636,0.9978304505348206
637,0.9982762336730957
638,0.9953334927558899
639,0.970766544342041
640,0.9956250786781311
641,0.9863743782043457
642,0.9890539646148682
643,0.9980807304382324
644,0.995642900466919
645,0.9998304843902588
646,0.8267486095428467
647,0.9551281929016113
648,0.8552582263946533
649,0.9975407123565674
650,0.9690957069396973
651,0.9943840503692627
652,0.9990921020507812
653,0.6656404137611389
654,0.9948669672012329
655,0.6159260272979736
656,0.9921640157699585
657,0.9850929379463196
658,0.9984040856361389
659,0.9964229464530945
660,0.9964202642440796
661,0.9951884746551514
662,0.9944491386413574
663,0.9944092631340027
664,0.9835545420646667
665,0.9732803702354431
666,0.5684524774551392
667,0.9613630771636963
668,0.9935721158981323
669,0.9592992663383484
670,0.9698053598403931
671,0.9293285012245178
672,0.9893985986709595
673,0.4941152334213257
674,0.9962399005889893
675,0.9811030626296997
676,0.9987319111824036
677,0.9382977485656738
678,0.9942540526390076
679,0.9984034895896912
680,0.995396077632904
681,0.800131618976593
682,0.8618633151054382
683,0.9996191263198853
684,0.9958078861236572
685,0.9816052317619324
686,0.9995527863502502
687,0.9953623414039612
688,0.9949252605438232
689,0.9850462079048157
690,0.9970201849937439
691,0.9977939128875732
692,0.9984423518180847
693,0.6903109550476074
694,0.9975455403327942
695,0.9944426417350769
696,0.9557685852050781
697,0.9987587928771973
698,0.9859640598297119
699,0.9976640939712524
700,0.9839169383049011
701,0.9980120658874512
702,0.9960278272628784
703,0.9938395619392395
704,0.9868256449699402
705,0.9653752446174622
706,0.9693989157676697
707,0.9739682078361511
708,0.9980370402336121
709,0.9679401516914368
710,0.978245198726654
711,0.9663596749305725
712,0.9764775633811951
713,0.9987784028053284
714,0.996253490447998
715,0.9982905983924866
716,0.9429885149002075
717,0.9959985017776489
718,0.9965857267379761
719,0.9757292866706848
720,0.9965431094169617
721,0.9935639500617981
722,0.9966147541999817
723,0.9784292578697205
724,0.9897353649139404
725,0.9956154823303223
726,0.9246551990509033
727,0.983199954032898
728,0.9981049299240112
729,0.9549073576927185
730,0.9950286746025085
731,0.9508481025695801
732,0.9997135996818542
733,0.9961754083633423
734,0.9989207983016968
735,0.9872114062309265
736,0.6597096920013428
737,0.9890992641448975
738,0.9969459176063538
739,0.9924424886703491
740,0.9864885210990906
741,0.9960620999336243
742,0.9437764883041382
743,0.9996998310089111
744,0.9998364448547363
745,0.9907474517822266
746,0.9913057684898376
747,0.997748076915741
748,0.9850462079048157
749,0.991295576095581
750,0.9976319074630737
751,0.9779090881347656
752,0.9949601888656616
753,0.9918578267097473
754,0.9982352256774902
755,0.998656153678894
756,0.766731858253479
757,0.9989960789680481
758,0.9978838562965393
759,0.9887984395027161
760,0.9938502311706543
761,0.9884645342826843
762,0.9615389108657837
763,0.8447573781013489
764,0.9747065305709839
765,0.9949917197227478
766,0.9930859804153442
767,0.9682608246803284
768,0.9977136850357056
769,0.9946274161338806
770,0.9723439812660217
771,0.9988105297088623
772,0.9764785766601562
773,0.9986546039581299
774,0.9614108800888062
775,0.999776303768158
776,0.8413782119750977
777,0.986750066280365
778,0.9894425868988037
779,0.9934316277503967
780,0.9403297901153564
781,0.8245837688446045
782,0.9991839528083801
783,0.9937758445739746
784,0.9826719760894775
785,0.9021994471549988
786,0.9801411032676697
787,0.9978020787239075
788,0.9423525929450989
789,0.9971635937690735
790,0.9133971929550171
791,0.967761754989624
792,0.9986978769302368
793,0.9644062519073486
794,0.9908081889152527
795,0.986052393913269
796,0.9751607775688171
797,0.9968570470809937
798,0.997916042804718
799,0.944227397441864
800,0.9981920123100281
801,0.9984230995178223
802,0.9962818026542664
803,0.9673463702201843
804,0.9900580048561096
805,0.9971777200698853
806,0.9960189461708069
807,0.8828520774841309
808,0.9461658596992493
809,0.9942599534988403
810,0.9963260293006897
811,0.9294480681419373
812,0.6049052476882935
813,0.9942600727081299
814,0.8717264533042908
815,0.6750028133392334
816,0.9991862177848816
817,0.9986856579780579
818,0.9778316020965576
819,0.9559998512268066
820,0.9818142056465149
821,0.8707927465438843
822,0.9995360374450684
823,0.9971950054168701
824,0.9941394329071045
825,0.9894149303436279
826,0.9578048586845398
827,0.9987051486968994
828,0.9923410415649414
829,0.9934727549552917
830,0.9969161748886108
831,0.8127754926681519
832,0.9995449185371399
833,0.999438464641571
834,0.998276948928833
835,0.9973986148834229
836,0.9972432851791382
837,0.979554295539856
838,0.9993752837181091
839,0.931023359298706
840,0.9837532043457031
841,0.9883772730827332
842,0.998778760433197
843,0.9919005632400513
844,0.9987214207649231
845,0.9882281422615051
846,0.9944102168083191
847,0.9936953186988831
848,0.9967341423034668
849,0.9895660877227783
850,0.6591796278953552
851,0.9986520409584045
852,0.9888525009155273
853,0.9889475107192993
854,0.4894118905067444
855,0.994776725769043
856,0.9849397540092468
857,0.9896196722984314
858,0.9954642653465271
859,0.9976863861083984
860,0.9975926280021667
861,0.984152615070343
862,0.9734145402908325
863,0.9908201098442078
864,0.9945430755615234
865,0.8427507877349854
866,0.995205819606781
867,0.991378903388977
868,0.9974391460418701
869,0.998598039150238
870,0.996085524559021
871,0.9954414367675781
872,0.9243150949478149
873,0.9958524703979492
874,0.9354261755943298
875,0.9964435696601868
876,0.9972833395004272
877,0.996951699256897
878,0.9979156851768494
879,0.9924730062484741
880,0.9490295648574829
881,0.9715718626976013
882,0.997210681438446
883,0.9947831034660339
884,0.9383655786514282
885,0.9411729574203491
886,0.9954973459243774
887,0.9255915284156799
888,0.992286205291748
889,0.9800403118133545
890,0.9999051094055176
891,0.9996140599250793
892,0.9785429239273071
893,0.9265366196632385
894,0.9968346953392029
895,0.9961948394775391
896,0.9455240368843079
897,0.8175414204597473
898,0.9971931576728821
899,0.9112979769706726
900,0.9984777569770813
901,0.9973310232162476
902,0.9985968470573425
903,0.9879580736160278
904,0.9969589710235596
905,0.9994388222694397
906,0.9837946891784668
907,0.9998607635498047
908,0.999626636505127
909,0.7030081152915955
910,0.9927444458007812
911,0.9533048868179321
912,0.9922469854354858
913,0.9984564781188965
914,0.9987435936927795
915,0.9988051652908325
916,0.993604838848114
917,0.9754942655563354
918,0.9994244575500488
919,0.9990813732147217
920,0.9915294647216797
921,0.9979310035705566
922,0.9964003562927246
923,0.9720603823661804
924,0.9685143828392029
925,0.8272426128387451
926,0.9974983334541321
927,0.9976629018783569
928,0.9977018237113953
929,0.9911891222000122
930,0.9998447895050049
931,0.9974117875099182
932,0.9817876815795898
933,0.9766024947166443
934,0.9705617427825928
935,0.9954667091369629
936,0.9466506242752075
937,0.9884954690933228
938,0.9973875880241394
939,0.9575047492980957
940,0.9855570197105408
941,0.9978793859481812
942,0.9903623461723328
943,0.7857977747917175
944,0.9962564706802368
945,0.9841653108596802
946,0.993595540523529
947,0.9970790147781372
948,0.964428722858429
949,0.9936328530311584
950,0.9993355870246887
951,0.9937480688095093
952,0.6202993392944336
953,0.977612316608429
954,0.9866194128990173
955,0.9931585192680359
956,0.3865549862384796
957,0.9992423057556152
958,0.9804980754852295
959,0.6050955057144165
960,0.8700711131095886
961,0.9842230677604675
962,0.9984545707702637
963,0.9760712385177612
964,0.9627752900123596
965,0.9964414238929749
966,0.9723281860351562
967,0.9878385066986084
968,0.9756828546524048
969,0.9939339756965637
970,0.99669349193573
971,0.9966147541999817
972,0.9998588562011719
973,0.9908041954040527
974,0.9923478364944458
975,0.9889299273490906
976,0.9747233986854553
977,0.9959702491760254
978,0.9282860159873962
979,0.8522825241088867
980,0.643752932548523
981,0.9970424771308899
982,0.9976654052734375
983,0.9991092085838318
984,0.393434077501297
985,0.9925869107246399
986,0.9380947351455688
987,0.9996871948242188
988,0.9970646500587463
989,0.9940855503082275
990,0.8416098356246948
991,0.48987844586372375
992,0.9718600511550903
993,0.9996121525764465
994,0.9919788837432861
995,0.9732396006584167
996,0.9986003041267395
997,0.28566882014274597
998,0.9808444976806641
999,0.9662653803825378
1000,0.9931544065475464
1001,0.9770859479904175
1002,0.9863402843475342
1003,0.9858368635177612
1004,0.9979116320610046
1005,0.9964424967765808
1006,0.9766873121261597
1007,0.9965217113494873
1008,0.9988352656364441
1009,0.9989174604415894
1010,0.9958679676055908
1011,0.9969071745872498
1012,0.9854224920272827
1013,0.9974541068077087
1014,0.9713765978813171
1015,0.9979838132858276
1016,0.9994262456893921
1017,0.3181639015674591
1018,0.9974414110183716
1019,0.9889265298843384
1020,0.9929324388504028
1021,0.9959630370140076
1022,0.9832873344421387
1023,0.9856879711151123
1024,0.997739315032959
1025,0.941526472568512
1026,0.9271267652511597
1027,0.9946689009666443
1028,0.9981028437614441
1029,0.9985252022743225
1030,0.9758555889129639
1031,0.8952210545539856
1032,0.9997130036354065
1033,0.9976980090141296
1034,0.9803760051727295
1035,0.997352123260498
1036,0.9995525479316711
1037,0.9829463958740234
1038,0.9771835803985596
1039,0.9874189496040344
1040,0.9928826093673706
1041,0.9716288447380066
1042,0.982038140296936
1043,0.11244942992925644
1044,0.9266306757926941
1045,0.923093318939209
1046,0.9839581251144409
1047,0.9693865776062012
1048,0.9885586500167847
1049,0.13526718318462372
1050,0.9965020418167114
1051,0.9990301132202148
1052,0.9947159886360168
1053,0.9993239641189575
1054,0.9533706307411194
1055,0.9861453771591187
1056,0.982582688331604
1057,0.909771203994751
1058,0.999767005443573
1059,0.9960299134254456
1060,0.9751449227333069
1061,0.9894285798072815
1062,0.9833849668502808
1063,0.9976709485054016
1064,0.9849429130554199
1065,0.9992040991783142
1066,0.9948969483375549
1067,0.9968776702880859
1068,0.9668015241622925
1069,0.9741392135620117
1070,0.9974019527435303
1071,0.7889848947525024
1072,0.9958387613296509
1073,0.8960496187210083
1074,0.9942183494567871
1075,0.9984638690948486
1076,0.9946426153182983
1077,0.9699965715408325
1078,0.9976181387901306
1079,0.9974772334098816
1080,0.9871353507041931
1081,0.9995081424713135
1082,0.9967824220657349
1083,0.9900571703910828
1084,0.9934372305870056
1085,0.9786161780357361
1086,0.9993610978126526
1087,0.9832985997200012
1088,0.9843785166740417
1089,0.985069990158081
1090,0.9994221925735474
1091,0.9738689064979553
1092,0.9986440539360046
1093,0.9946473240852356
1094,0.9879903197288513
1095,0.9998051524162292
1096,0.9974526762962341
1097,0.9970732927322388
1098,0.9992243051528931
1099,0.9981738328933716
1100,0.992646336555481
1101,0.9828547239303589
1102,0.9922803640365601
1103,0.989782989025116
1104,0.9435791969299316
1105,0.9975869655609131
1106,0.9975111484527588
1107,0.9888777136802673
1108,0.997584342956543
1109,0.9934914708137512
1110,0.9826673865318298
1111,0.9993590712547302
1112,0.9844624996185303
1113,0.9991797804832458
1114,0.9491718411445618
1115,0.9582316279411316
1116,0.986954391002655
1117,0.9787418842315674
1118,0.9841232895851135
1119,0.9752907156944275
1120,0.9885019063949585
1121,0.9794169068336487
1122,0.53025883436203
1123,0.9530543684959412
1124,0.9913288354873657
1125,0.9957365989685059
1126,0.974227786064148
1127,0.9979871511459351
1128,0.9985252022743225
1129,0.9971797466278076
1130,0.9974379539489746
1131,0.9929372668266296
1132,0.9899052977561951
1133,0.99715256690979
1134,0.9876682162284851
1135,0.9292540550231934
1136,0.9680639505386353
1137,0.9898808598518372
1138,0.9985595345497131
1139,0.993327260017395
1140,0.9862595796585083
1141,0.9308606386184692
1142,0.991834282875061
1143,0.9940961599349976
1144,0.976319432258606
1145,0.9982703924179077
1146,0.9980079531669617
1147,0.9989442229270935
1148,0.9674457311630249
1149,0.9970765113830566
1150,0.9876744151115417
1151,0.9998072981834412
1152,0.996685802936554
1153,0.9962052702903748
1154,0.9269188046455383
1155,0.9993889331817627
1156,0.9980828762054443
1157,0.9893978834152222
1158,0.949396014213562
1159,0.9995217323303223
1160,0.9509924054145813
1161,0.9990240335464478
1162,0.995142936706543
1163,0.9953926801681519
1164,0.9717209935188293
1165,0.9984979629516602
1166,0.9786491990089417
1167,0.9973137974739075
1168,0.9929201006889343
1169,0.992062509059906
1170,0.9964134097099304
1171,0.9981196522712708
1172,0.9966553449630737
1173,0.9698931574821472
1174,0.9843618869781494
1175,0.9965505599975586
1176,0.996039628982544
1177,0.9958705306053162
1178,0.9954611659049988
1179,0.9982427358627319
1180,0.5225914120674133
1181,0.8444767594337463
1182,0.9670539498329163
1183,0.995475709438324
1184,0.9991180300712585
1185,0.9992751479148865
1186,0.9940630793571472
1187,0.9855058193206787
1188,0.49483242630958557
1189,0.9994213581085205
1190,0.9891241788864136
1191,0.983271062374115
1192,0.9920523166656494
1193,0.9991163611412048
1194,0.9933791160583496
1195,0.992759108543396
1196,0.9935135245323181
1197,0.9930939674377441
1198,0.9981274008750916
1199,0.9993981122970581
1200,0.9967260360717773
1201,0.9852755069732666
1202,0.9973056316375732
1203,0.9985356330871582
1204,0.9996060729026794
1205,0.9957193732261658
1206,0.9942665696144104
1207,0.6920585632324219
1208,0.999261200428009
1209,0.7682061195373535
1210,0.9557977914810181
1211,0.9989249110221863
1212,0.9986972212791443
1213,0.9689119458198547
1214,0.9893727898597717
1215,0.9997311234474182
1216,0.9623101949691772
1217,0.9861395359039307
1218,0.983509361743927
1219,0.892097532749176
1220,0.9163505434989929
1221,0.9986315369606018
1222,0.9962126016616821
1223,0.9965819716453552
1224,0.8427014946937561
1225,0.9998254179954529
1226,0.9995788931846619
1227,0.9852662682533264
1228,0.9963569045066833
1229,0.9867026209831238
1230,0.9965505599975586
1231,0.992021918296814
1232,0.9948882460594177
1233,0.9998738765716553
1234,0.9919923543930054
1235,0.9962223768234253
1236,0.9951618313789368
1237,0.99277663230896
1238,0.9898369908332825
1239,0.9998680353164673
1240,0.9778919816017151
1241,0.9794754981994629
1242,0.9749954342842102
1243,0.9935913681983948
1244,0.9992584586143494
1245,0.9912399649620056
1246,0.9778189659118652
1247,0.9032432436943054
1248,0.9978468418121338
1249,0.9901707768440247
1250,0.9987780451774597
1251,0.9578493237495422
1252,0.9378286600112915
1253,0.9993699193000793
1254,0.9807887673377991
1255,0.9999784231185913
1256,0.9975984692573547
1257,0.9956247210502625
1258,0.9889659285545349
1259,0.9909148216247559
1260,0.9978012442588806
